GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P
ENSG00000143479	1	206808881	206857764	17	4	17500	3.0093	0.0013094
ENSG00000162889	1	206858289	206907628	16	4	17500	1.8184	0.034503
ENSG00000136634	1	206940947	206945839	5	2	17500	1.6748	0.046985
ENSG00000142224	1	206972215	207016324	28	6	17500	0.34597	0.36468
ENSG00000162891	1	207038699	207042568	1	1	17500	-0.025069	0.51
ENSG00000162892	1	207070788	207077484	3	1	17500	1.7917	0.03659
ENSG00000162894	1	207077731	207096592	3	1	17500	1.6639	0.04807
ENSG00000162896	1	207101863	207119811	2	1	17500	0.32214	0.37367
ENSG00000162897	1	207131310	207143970	10	2	17500	-0.88737	0.81256
ENSG00000182795	1	207191866	207206101	2	1	17500	1.2925	0.098099
ENSG00000180667	1	207217194	207226325	4	1	17500	-1.3896	0.91768
ENSG00000123836	1	207222801	207254369	10	2	17500	-1.2911	0.90166
ENSG00000123843	1	207262187	207273338	4	1	17500	0.24411	0.40357
ENSG00000123838	1	207277607	207318317	9	3	17500	1.2284	0.10964
ENSG00000224462	1	207338841	207357255	3	2	17500	-1.6875	0.95424
ENSG00000196352	1	207494853	207534311	13	2	17500	0.78894	0.21507
ENSG00000117322	1	207627575	207663240	22	6	17500	-1.3312	0.90844
ENSG00000203710	1	207669492	207813992	28	5	17500	-0.23111	0.59139
ENSG00000197721	1	207818458	207911761	28	5	17500	0.64635	0.25902
ENSG00000244703	1	207818579	207830755	5	2	17500	0.63744	0.26192
ENSG00000117335	1	207925402	207968858	15	3	17500	0.10567	0.45792
ENSG00000203709	1	207974863	208042495	17	5	17500	0.55624	0.28902
ENSG00000174059	1	208057594	208084747	22	7	17500	1.5429	0.061429
ENSG00000076356	1	208195587	208417665	141	26	17500	0.46559	0.32076
ENSG00000230937	1	209602165	209606183	3	1	17500	0.23593	0.40674
ENSG00000008118	1	209757062	209787283	25	7	17500	-1.5404	0.93827
ENSG00000196878	1	209788215	209825811	27	7	17500	0.3226	0.3735
ENSG00000117594	1	209859510	209908295	15	4	17500	-0.35056	0.63704
ENSG00000236136	1	209917718	209918559	3	1	17500	-0.35907	0.64023
ENSG00000009790	1	209929377	209955668	18	3	17500	0.37579	0.35354
ENSG00000162757	1	209955661	209957904	2	1	17500	2.7367	0.0031032
ENSG00000117595	1	209959036	209979465	18	4	17500	2.6108	0.004517
ENSG00000117597	1	210001352	210030910	18	5	17500	1.3306	0.09166
ENSG00000143469	1	210111538	210337636	40	5	17500	1.3258	0.092449
ENSG00000082497	1	210406144	210419976	3	1	17500	0.38923	0.34855
ENSG00000054392	1	210501596	210849638	203	52	17500	-1.03	0.8485
ENSG00000143473	1	210856555	211307457	192	43	17500	-0.14778	0.55874
ENSG00000234233	1	211305930	211306716	1	1	17500	1.3285	0.092
ENSG00000117625	1	211431719	211489727	7	2	17500	0.79192	0.21421
ENSG00000082512	1	211499957	211548288	19	5	17500	-0.00041833	0.50017
ENSG00000153363	1	211556145	211605878	3	1	17500	1.1755	0.11991
ENSG00000198570	1	211649864	211666259	6	2	17500	2.5986	0.0046798
ENSG00000170385	1	211744910	211752084	1	1	17500	-0.30548	0.62
ENSG00000224763	1	211833531	211834619	3	1	17500	-0.64484	0.74048
ENSG00000117650	1	211836114	211848960	9	4	17500	-1.4427	0.92545
ENSG00000123684	1	211916799	212004114	26	5	17500	0.24244	0.40422
ENSG00000143493	1	212113741	212208884	22	5	17500	1.506	0.06604
ENSG00000143476	1	212208919	212280742	23	6	17500	1.7019	0.044385
ENSG00000066027	1	212458879	212535200	12	3	17500	1.1246	0.13038
ENSG00000065600	1	212537273	212588243	17	5	17500	0.27722	0.39081
ENSG00000117691	1	212606229	212619714	7	2	17500	0.099208	0.46049
ENSG00000162772	1	212738676	212794119	31	10	17500	1.5584	0.059574
ENSG00000162771	1	212797789	212800120	5	3	17500	0.61947	0.2678
ENSG00000123685	1	212859760	212873327	3	2	17500	2.6696	0.003797
ENSG00000117697	1	212899495	212965124	23	4	17500	3.8288	6.4374e-05
ENSG00000203705	1	212965170	212989968	9	3	17500	3.5966	0.0001612
ENSG00000185523	1	213003483	213020991	2	1	17500	-0.39781	0.65461
ENSG00000198468	1	213025450	213031430	2	1	17500	-1.1127	0.86709
ENSG00000162769	1	213031597	213072705	24	5	17500	-0.27791	0.60946
ENSG00000143494	1	213123862	213165379	13	3	17500	-0.48851	0.6874
ENSG00000174606	1	213165524	213189168	7	2	17500	0.2714	0.39304
ENSG00000136643	1	213224589	213448116	33	3	17500	-0.31747	0.62455
ENSG00000230461	1	213991094	214160973	79	13	17500	0.60925	0.27118
ENSG00000117707	1	214156524	214214595	9	2	17500	0.62803	0.26499
ENSG00000143499	1	214454445	214510474	44	8	17500	-0.2039	0.58078
ENSG00000152104	1	214522039	214725792	124	29	17500	0.72063	0.23557
ENSG00000117724	1	214776538	214837931	33	4	17500	0.22418	0.41131
ENSG00000185221	1	215044077	215045059	1	1	17500	-0.61281	0.73
ENSG00000082482	1	215179118	215410436	80	10	17500	0.65978	0.2547
ENSG00000136636	1	215740735	215795149	6	2	17500	0.82216	0.20549
ENSG00000042781	1	215796236	216596738	344	67	17500	-1.1428	0.87344
ENSG00000196482	1	216676588	217311097	441	87	17500	0.87942	0.18959
ENSG00000092978	1	217600334	217804424	58	17	17500	-0.27241	0.60735
ENSG00000162814	1	217804666	218045038	84	16	17500	1.0198	0.1539
ENSG00000234070	1	217954540	217958462	1	1	17500	0.30548	0.38
ENSG00000231814	1	218066242	218094146	19	5	17500	0.65122	0.25745
ENSG00000067533	1	218458629	218511325	2	1	17500	0.94129	0.17328
ENSG00000092969	1	218519577	218617961	33	8	17500	1.9567	0.025192
ENSG00000228208	1	218683438	218699320	6	2	17500	0.88766	0.18736
ENSG00000143353	1	219347186	219386207	10	3	17500	-0.008838	0.50353
ENSG00000196660	1	219858769	220131989	101	20	17500	1.0081	0.15671
ENSG00000136628	1	220141943	220220000	38	3	17500	0.6609	0.25434
ENSG00000162813	1	220230824	220263804	5	2	17500	0.15329	0.43908
ENSG00000067704	1	220267444	220321380	12	4	17500	0.36588	0.35723
ENSG00000118873	1	220321635	220445796	20	5	17500	0.76034	0.22353
ENSG00000116141	1	220701568	220837803	16	3	17500	0.72565	0.23403
ENSG00000233012	1	220799082	220801398	1	1	17500	-0.25335	0.6
ENSG00000162817	1	220863187	220872499	5	2	17500	0.11801	0.45303
ENSG00000117791	1	220921567	220958150	16	3	17500	0.42503	0.33541
ENSG00000186205	1	220960101	220987735	29	9	17500	0.68311	0.24727
ENSG00000136630	1	221051699	221058401	5	2	17500	0.59651	0.27542
ENSG00000143507	1	221874766	221915518	21	6	17500	0.15813	0.43718
ENSG00000143498	1	222731244	222763275	1	1	17500	-1.7507	0.96
ENSG00000154305	1	222791428	222841354	1	1	17500	-2.0537	0.98
ENSG00000197520	1	222910549	222924147	1	1	17500	-1.8808	0.97
ENSG00000143502	1	223394161	223537544	9	3	17500	0.54351	0.29339
ENSG00000178395	1	223566715	223568812	2	1	17500	-0.81272	0.79181
ENSG00000203697	1	223711349	223853436	22	5	17500	-1.3738	0.91525
ENSG00000162909	1	223889295	223963720	33	5	17500	0.22673	0.41031
ENSG00000143514	1	223967601	224033674	16	3	17500	1.9198	0.027444
ENSG00000188460	1	224051428	224052553	1	1	17500	-0.55338	0.71
ENSG00000143756	1	224301789	224349749	11	2	17500	0.67329	0.25038
ENSG00000143753	1	224363458	224381143	4	2	17500	0.015706	0.49373
ENSG00000143748	1	224415036	224518089	9	3	17500	0.80868	0.20935
ENSG00000143771	1	224544552	224567161	7	2	17500	1.1054	0.13449
ENSG00000162923	1	224572845	224624735	12	2	17500	1.2338	0.10864
ENSG00000266618	1	224585929	224586013	1	1	17500	1.3225	0.093
ENSG00000143786	1	224622362	224928251	150	21	17500	0.99238	0.16051
ENSG00000185842	1	225083964	225586996	136	20	17500	1.2367	0.10809
ENSG00000143815	1	225589204	225616627	12	4	17500	1.7194	0.042769
ENSG00000154380	1	225674537	225840844	52	8	17500	1.9453	0.025867
ENSG00000143742	1	225965531	225978168	7	3	17500	-0.041854	0.51669
ENSG00000143819	1	225997794	226033260	16	7	17500	0.26539	0.39536
ENSG00000196187	1	226033237	226070069	14	4	17500	0.56725	0.28527
ENSG00000243709	1	226073982	226099082	8	3	17500	0.24975	0.40139
ENSG00000143811	1	226107578	226111978	3	1	17500	-2.2399	0.98745
ENSG00000143768	1	226124298	226129189	1	1	17500	0.5244	0.3
ENSG00000143751	1	226170403	226187032	2	1	17500	2.112	0.017344
ENSG00000163041	1	226249552	226259702	2	1	17500	0.62346	0.26649
ENSG00000182827	1	226332380	226374431	12	3	17500	2.6794	0.0036873
ENSG00000183814	1	226418850	226497570	10	2	17500	2.4157	0.0078524
ENSG00000143799	1	226548392	226595780	21	4	17500	0.69135	0.24467
ENSG00000203685	1	226736501	226796915	40	9	17500	2.0095	0.02224
ENSG00000143772	1	226819391	226927024	37	10	17500	0.96464	0.16736
ENSG00000228382	1	226844341	226862768	5	3	17500	0.53487	0.29637
ENSG00000228548	1	226856598	226864046	1	1	17500	0.27932	0.39
ENSG00000143801	1	227057885	227083806	12	3	17500	-1.5168	0.93534
ENSG00000163050	1	227085237	227175246	28	10	17500	-1.2632	0.89675
ENSG00000143776	1	227177566	227506175	147	18	17500	-1.7693	0.96158
ENSG00000224834	1	227621765	227622047	1	1	17500	0.58284	0.28
ENSG00000181450	1	227751244	227865144	30	4	17500	0.1551	0.43837
ENSG00000215812	1	227884593	227894412	1	1	17500	0.84162	0.2
ENSG00000143740	1	227916240	227968927	19	5	17500	0.84331	0.19953
ENSG00000081692	1	227918126	227923112	3	2	17500	1.1326	0.12869
ENSG00000230005	1	227931532	227934892	2	1	17500	0.50254	0.30765
ENSG00000185888	1	228003394	228034171	15	4	17500	-0.95971	0.8314
ENSG00000143816	1	228106357	228135599	9	2	17500	1.7121	0.043439
ENSG00000154342	1	228194752	228248961	13	3	17500	2.3922	0.0083737
ENSG00000143761	1	228270361	228286912	4	1	17500	2.2374	0.01263
ENSG00000162910	1	228294380	228297013	1	1	17500	-0.8779	0.81
ENSG00000143774	1	228327663	228336685	1	1	17500	1.9954	0.023
ENSG00000198835	1	228337553	228347527	2	1	17500	1.9388	0.026264
ENSG00000162913	1	228391207	228401365	1	1	17500	2.1444	0.016
ENSG00000154358	1	228395831	228566577	61	8	17500	0.83529	0.20178
ENSG00000154370	1	228581374	228594541	2	1	17500	0.78309	0.21679
ENSG00000162931	1	228595641	228604562	2	1	17500	-0.20945	0.58295
ENSG00000168159	1	228674762	228683467	3	2	17500	2.0355	0.020902
ENSG00000215811	1	228696356	228700006	1	1	17500	1.9268	0.027
ENSG00000183929	1	228744885	228788150	4	1	17500	2.2418	0.012487
ENSG00000212237	1	228783659	228783779	1	1	17500	1.8808	0.03
ENSG00000116574	1	228870824	228882416	7	2	17500	2.6852	0.0036242
ENSG00000177800	1	229385383	229387557	2	1	17500	0.26461	0.39566
ENSG00000168118	1	229406822	229441641	8	2	17500	0.78466	0.21633
ENSG00000213029	1	229440129	229441248	1	1	17500	-0.35846	0.64
ENSG00000154429	1	229456758	229479041	11	2	17500	0.95224	0.17049
ENSG00000069248	1	229577045	229644103	19	1	17500	1.4793	0.069537
ENSG00000135776	1	229652329	229694442	5	2	17500	1.5892	0.056002
ENSG00000135801	1	229728858	229761794	11	3	17500	1.2088	0.11337
ENSG00000135763	1	229761981	229795946	21	3	17500	0.98514	0.16228
ENSG00000143641	1	230193536	230417870	94	24	17500	2.2179	0.013281
ENSG00000177614	1	230457392	230561475	41	10	17500	-1.094	0.86302
ENSG00000135775	1	230778235	230829728	35	10	17500	0.050367	0.47991
ENSG00000135744	1	230838269	230850043	12	4	17500	1.3495	0.088596
ENSG00000135773	1	230883130	230937749	54	11	17500	1.3867	0.082773
ENSG00000119280	1	230972865	231005335	14	4	17500	1.707	0.043908
ENSG00000143643	1	231041989	231114621	38	7	17500	1.098	0.1361
ENSG00000173409	1	231114727	231136341	4	1	17500	0.3215	0.37392
ENSG00000182118	1	231154704	231175992	8	3	17500	2.5537	0.0053297
ENSG00000119283	1	231297858	231357302	22	5	17500	0.66216	0.25393
ENSG00000143633	1	231359509	231376933	8	2	17500	0.55294	0.29015
ENSG00000116906	1	231376953	231413719	13	2	17500	0.8146	0.20765
ENSG00000116903	1	231468480	231473598	3	1	17500	1.3801	0.08377
ENSG00000010072	1	231472850	231490769	5	1	17500	1.3423	0.089745
ENSG00000135766	1	231499497	231560790	20	3	17500	1.5808	0.056957
ENSG00000116918	1	231664399	231702270	6	2	17500	0.72419	0.23448
ENSG00000270106	1	231664399	231954990	99	21	17500	-0.45659	0.67602
ENSG00000229228	1	231727038	231747836	6	2	17500	-0.22097	0.58744
ENSG00000162946	1	231762561	232177018	201	49	17500	-0.85074	0.80254
ENSG00000226758	1	232061580	232080979	11	3	17500	0.3193	0.37475
ENSG00000116991	1	232533711	232697304	98	11	17500	0.72384	0.23458
ENSG00000212916	1	232940643	232946092	4	2	17500	-0.47153	0.68137
ENSG00000135778	1	233086351	233119628	9	2	17500	1.852	0.032016
ENSG00000135749	1	233119181	233431459	132	37	17500	3.0497	0.0011455
ENSG00000143674	1	233463514	233520894	46	9	17500	0.45875	0.32321
ENSG00000135750	1	233749750	233808258	30	8	17500	2.4841	0.0064947
ENSG00000183780	1	234040679	234460262	197	50	17500	-0.60385	0.72703
ENSG00000168275	1	234509202	234519795	6	2	17500	-1.073	0.85836
ENSG00000059588	1	234527059	234614849	48	14	17500	1.33	0.091767
ENSG00000168264	1	234740015	234745271	5	2	17500	2.4041	0.0081066
ENSG00000224939	1	234765057	234770526	6	3	17500	1.7471	0.040309
ENSG00000227630	1	234859789	234867390	3	1	17500	1.3627	0.086491
ENSG00000173726	1	235272651	235292251	2	1	17500	-0.37096	0.64467
ENSG00000054267	1	235294949	235491534	32	3	17500	1.2	0.11507
ENSG00000232686	1	235333435	235334206	1	1	17500	0.84162	0.2
ENSG00000152904	1	235490665	235507847	4	1	17500	1.2324	0.1089
ENSG00000116957	1	235530675	235612283	18	6	17500	2.1667	0.015131
ENSG00000162885	1	235613238	235667781	19	2	17500	1.4943	0.06755
ENSG00000231199	1	235701352	235703145	2	1	17500	-0.091056	0.53628
ENSG00000168243	1	235710987	235814054	36	9	17500	-1.2607	0.8963
ENSG00000143669	1	235824341	236046940	48	4	17500	-0.99554	0.84026
ENSG00000116962	1	236139130	236228462	44	10	17500	0.67766	0.24899
ENSG00000077585	1	236305832	236385165	17	4	17500	-0.0010693	0.50043
ENSG00000086619	1	236378855	236445319	24	4	17500	-1.4269	0.9232
ENSG00000186197	1	236511562	236648214	65	15	17500	0.67795	0.2489
ENSG00000244457	1	236646465	236647768	1	1	17500	-0.73885	0.77
ENSG00000116977	1	236681300	236716281	23	2	17500	1.2922	0.098147
ENSG00000119285	1	236712305	236767804	51	4	17500	1.115	0.13242
ENSG00000077522	1	236849754	236927931	41	12	17500	1.2874	0.098976
ENSG00000116984	1	236958610	237067281	59	6	17500	0.1956	0.42246
ENSG00000198626	1	237205505	237997288	376	83	17500	0.59639	0.27546
ENSG00000116996	1	238045705	238054094	6	2	17500	-0.97633	0.83555
ENSG00000230019	1	238271036	238271867	2	1	17500	-0.83263	0.79747
ENSG00000215808	1	238643684	238649323	1	1	17500	1.3595	0.087
ENSG00000224783	1	238940349	238942500	2	1	17500	1.305	0.095939
ENSG00000133019	1	239549865	240078750	187	41	17500	-1.4866	0.93144
ENSG00000233355	1	239866684	239893765	14	2	17500	-0.64648	0.74101
ENSG00000217327	1	240175946	240176526	1	1	17500	-0.15097	0.56
ENSG00000155816	1	240177648	240638489	272	47	17500	0.12646	0.44969
ENSG00000180875	1	240652873	240775449	49	20	17500	-0.20461	0.58106
ENSG00000182901	1	240931554	241520530	280	68	17500	0.18877	0.42514
ENSG00000223963	1	240932720	240934834	2	1	17500	-0.15586	0.56193
ENSG00000091483	1	241660903	241683061	5	1	17500	-0.26087	0.6029
ENSG00000117009	1	241695434	241758944	26	8	17500	-1.6934	0.95481
ENSG00000054277	1	241753404	241840678	28	10	17500	0.49188	0.3114
ENSG00000203668	1	241792155	241799232	3	1	17500	0.82207	0.20552
ENSG00000162843	1	241815580	241965435	67	16	17500	-1.2869	0.90093
ENSG00000174371	1	242011269	242058450	25	5	17500	0.6903	0.245
ENSG00000224625	1	242220387	242223544	2	1	17500	-0.44004	0.67005
ENSG00000180287	1	242246288	242687998	226	53	17500	0.057251	0.47717
ENSG00000215800	1	242935922	242936405	1	1	17500	0.49585	0.31
ENSG00000143702	1	243287730	243418650	17	2	17500	0.81425	0.20775
ENSG00000054282	1	243419320	243663394	71	12	17500	1.2737	0.10138
ENSG00000117020	1	243651535	244014381	95	7	17500	-0.86576	0.80669
ENSG00000228939	1	243956507	243957702	1	1	17500	-0.25335	0.6
ENSG00000173728	1	244515937	244552965	27	5	17500	0.1401	0.44429
ENSG00000035687	1	244571796	244615436	25	6	17500	-0.93009	0.82384
ENSG00000179397	1	244617679	244804479	45	9	17500	-0.39279	0.65276
ENSG00000121644	1	244816237	244872335	11	2	17500	-1.3654	0.91393
ENSG00000203667	1	244998624	245008359	6	1	17500	1.1918	0.11667
ENSG00000188206	1	245003940	245018799	6	1	17500	1.129	0.12945
ENSG00000153187	1	245014468	245027844	3	1	17500	0.79145	0.21434
ENSG00000203666	1	245133007	245290466	65	8	17500	1.3065	0.095696
ENSG00000162849	1	245318287	245872733	269	72	17500	0.98096	0.16331
ENSG00000232793	1	245446133	245446391	2	1	17500	1.0427	0.14855
ENSG00000185420	1	245912642	246670614	310	55	17500	0.38451	0.3503
ENSG00000162851	1	246703862	246729626	12	3	17500	2.2333	0.012764
ENSG00000162852	1	246729746	246831886	29	7	17500	-0.4689	0.68043
ENSG00000143653	1	246887349	246931439	16	5	17500	-1.1945	0.88386
ENSG00000223519	1	246935139	246993361	34	6	17500	-0.46449	0.67885
ENSG00000153207	1	247002400	247095280	31	4	17500	-2.099	0.98209
ENSG00000197472	1	247108849	247171395	16	5	17500	-0.36903	0.64395
ENSG00000135747	1	247108849	247242113	43	7	17500	0.25582	0.39904
ENSG00000188295	1	247263264	247267674	1	1	17500	-0.25335	0.6
ENSG00000226164	1	247282971	247283580	1	1	17500	0.5244	0.3
ENSG00000196418	1	247285277	247335318	14	3	17500	1.095	0.13675
ENSG00000227671	1	247353153	247374158	13	3	17500	0.2374	0.40617
ENSG00000235818	1	247400170	247401259	2	1	17500	0.98453	0.16243
ENSG00000197617	1	247419374	247420445	1	1	17500	1.6164	0.053
ENSG00000162714	1	247460714	247495148	16	3	17500	-0.77559	0.781
ENSG00000162711	1	247579458	247612410	15	5	17500	-0.045904	0.51831
ENSG00000177535	1	247614255	247615308	4	1	17500	-0.8828	0.81133
ENSG00000203664	1	247654370	247655710	1	1	17500	2.6276	0.0043
ENSG00000169224	1	247670360	247740992	16	7	17500	1.0323	0.15095
ENSG00000227135	1	247687981	247690054	2	1	17500	0.85774	0.19552
ENSG00000196242	1	247693434	247697141	1	1	17500	1.8808	0.03
ENSG00000177489	1	247751662	247752615	4	2	17500	0.93865	0.17396
ENSG00000177476	1	247768856	247769838	1	1	17500	3.2295	0.00062
ENSG00000169214	1	247875045	247876105	1	1	17500	-2.3263	0.99
ENSG00000241128	1	247886401	247887345	1	1	17500	-2.3263	0.99
ENSG00000221888	1	247920676	247921982	3	1	17500	-0.54055	0.70559
ENSG00000228336	1	247938212	247939138	1	1	17500	-0.33185	0.63
ENSG00000196772	1	247978102	247979031	1	1	17500	-0.17637	0.57
ENSG00000232908	1	247990788	247991804	1	1	17500	-0.73885	0.77
ENSG00000197591	1	248004199	248005254	5	1	17500	-1.0443	0.85183
ENSG00000162722	1	248020501	248041507	10	3	17500	1.951	0.025529
ENSG00000238243	1	248031277	248060449	14	4	17500	1.5965	0.055183
ENSG00000196071	1	248100493	248264224	34	7	17500	-0.43984	0.66997
ENSG00000187080	1	248128535	248129641	2	1	17500	0.11649	0.45363
ENSG00000237492	1	248138043	248138955	3	1	17500	-0.12217	0.54862
ENSG00000203663	1	248201474	248202607	1	1	17500	-0.64335	0.74
ENSG00000177233	1	248285234	248286184	1	1	17500	0.17637	0.43
ENSG00000171180	1	248402231	248403166	1	1	17500	0.55338	0.29
ENSG00000177186	1	248486894	248487899	1	1	17500	0.7063	0.24
ENSG00000198104	1	248550910	248551836	2	1	17500	1.4016	0.080524
ENSG00000189181	1	248844628	248845629	1	1	17500	1.6449	0.05
ENSG00000175137	1	249104648	249120832	4	1	17500	-1.2045	0.88581
ENSG00000184731	2	38814	46870	1	1	17500	0.49585	0.31
ENSG00000035115	2	217730	266398	26	4	17500	1.3823	0.083447
ENSG00000143727	2	264140	278283	7	2	17500	1.7357	0.041307
ENSG00000189292	2	279558	288851	5	2	17500	1.56	0.059384
ENSG00000151353	2	667335	677439	4	2	17500	-0.59153	0.72292
ENSG00000237667	2	779837	864112	29	6	17500	-0.045531	0.51816
ENSG00000172554	2	946554	1371385	133	30	17500	-1.2506	0.89445
ENSG00000115705	2	1377995	1547483	90	16	17500	1.1593	0.12316
ENSG00000130508	2	1635659	1748624	46	14	17500	-0.32788	0.6285
ENSG00000186487	2	1792885	2335032	212	45	17500	-0.10124	0.54032
ENSG00000225619	2	2323004	2330882	4	1	17500	-0.9952	0.84018
ENSG00000032389	2	3192696	3381653	83	13	17500	-0.025416	0.51014
ENSG00000224885	2	3302112	3305236	1	1	17500	0	0.5
ENSG00000171853	2	3383446	3488865	44	8	17500	0.036267	0.48553
ENSG00000182551	2	3501132	3523507	8	2	17500	-0.44988	0.6736
ENSG00000171865	2	3592383	3606206	4	2	17500	-0.26015	0.60263
ENSG00000234171	2	3606082	3609324	1	1	17500	-0.27932	0.61
ENSG00000171863	2	3622795	3628509	1	1	17500	-0.30548	0.62
ENSG00000118004	2	3642426	3692048	21	4	17500	-1.1854	0.88207
ENSG00000188765	2	3665138	3665347	1	1	17500	-0.43991	0.67
ENSG00000151360	2	3705785	3750261	24	6	17500	-1.9367	0.97361
ENSG00000214866	2	3751453	3836122	60	16	17500	0.668	0.25207
ENSG00000231821	2	4561794	4562646	1	1	17500	0.64335	0.26
ENSG00000176887	2	5832799	5841516	3	1	17500	-1.0811	0.86018
ENSG00000232044	2	6072819	6141407	32	10	17500	-0.60666	0.72796
ENSG00000236172	2	6755722	6790667	24	9	17500	1.3584	0.087169
ENSG00000205837	2	6868309	6910442	18	5	17500	1.0123	0.1557
ENSG00000134326	2	6980701	7006766	3	1	17500	-0.044942	0.51792
ENSG00000134321	2	7005937	7038370	8	2	17500	1.6086	0.053852
ENSG00000228203	2	7052408	7058840	2	1	17500	-1.1713	0.87927
ENSG00000151692	2	7057523	7208417	113	20	17500	-1.2011	0.88514
ENSG00000221255	2	7716972	7717102	1	1	17500	0.49585	0.31
